company_website,is_remote,link,source,title,company_address,language_proficiency,personality_traits,soft_skills,min_salary,is_internship,company,diploma,sector,desired_profile,languages,recommended_skills,foreign_company,language_profeciency,contract_type,min_experience,company_description,job_description,date_of_publication,application_date,location,hard_skills,region,job
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/maitre-hotel-fes-8667182,EmploiMa,Maitre dHotel - Fes,,,"Excellente presentation, capacite dorganisation, esprit dequipe, sens du service client","['Travail dequipe', 'Communication', 'Gestion du temps']",0,False,TECTRA FES,['Bac +3'],Tourism and Hospitality,"Maitre dHotel avec une experience significative dans le milieu de lhotellerie, capable de gerer une equipe et de garantir un service de qualite.","Anglais, Francais","Management dequipe, vente, accueil",False,Bon niveau en anglais et francais,Interim,2,"Fondee en 2002, Tectra est aujourdhui la premiere entreprise de travail temporaire et recrutement (CDI, CDD, INTERIM) au Maroc. NOS VALEURS ... lire la suite","Nous sommes a la recherche pour lun de nos hotel base sur Fes des Maitres dHotel. Missions : Coordonner lactivite du personnel de salle de restaurant, organiser et controler le travail des equipes tout en etant en capacite dintervenir a chaque etape du service. Garantir la satisfaction du client et la qualite du service rendu. Accueil/commercialisation. Management et animation dequipe. Vente.",2023-01-01,2023-11-01,Fes,"['Gestion de salle', 'Management', 'Service client']",Fes,Hospitality Management
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/manufacturing-supervisor-berrechid-8667944,EmploiMa,Manufacturing Supervisor - Berrechid,,,,[],0,False,TECTRA CASA TERTIAIRE - RECRUTEMENT,"['Bachelor degree in Mechanical Engineering', 'Industrial Engineering', 'or a related field']",Automotive Industry,We are looking for a Manufacturing Supervisor with strong team management and production planning skills.,"Arabic, French, English",Experience in automotive or defense manufacturing is highly preferred.,False,Fluent,CDI,4,"Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise respectueuse de la... lire la suite","We are looking for a Manufacturing Supervisor. Responsibilities include production planning, team management, quality control, resource allocation, safety compliance, and reporting.",2023-10-01,2023-11-01,"Berrechid, Casablanca-Mohammedia","['Quality', 'Quality Control', 'Manufacturing', 'Industrial Engineering', 'Maintenance', 'Continuous Improvement', 'Process', 'Quality Assurance', 'Production']",Casablanca-Mohammedia,Manufacturing Supervisor
http://www.tectra.ma,False,https://www.emploi.ma/offre-emploi-maroc/responsable-marche-public-hf-bouskoura-8668033,EmploiMa,Responsable Marche Public H/F - Bouskoura,,,,[],8000,False,TECTRA,"['Bac +4 (Administratif/Juridique/Droit/Affaires Reglementaires,Finance)']",Healthcare and Medical Services,Dote de 3 ans min dexperience en poste similaire de preference dans le secteur medical ou similaire,francais,,False,courant,CDI,2,"Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise... lire la suite","Pour lun de ses clients sur BOUSKOURA , TECTRA recherche un Responsable des Marches Publics. Missions Principales : Recuperation du dossier et des elements cles du CPS aupres du service appel doffre ,Signature du marche, Reception de la notification, Enregistrement du marche, etablissement de la caution definitive, Reception de lordre de service. Coordonner avec le service import lapprovisionnement - Sassurer de la reception exhaustive au magasin des dispositifs medicaux - Coordonner avec le client et les services internes (coordinateur projet, logistique et technique) , la livraison & installation des dispositifs medicaux - etablir et suivre les factures et BL de livraisons partielles jusquau solde de lexecution du marche - etablir la situation de suivi des marches en cours dexecution Suivre la situation des livraisons partielles jusquau solde - Suivre la situation de recouvrement en collaboration avec le responsable recouvrement Contribuer a lIntermediation entre les services internes et les clients pour debloquer les situations litigieuses - Planifier avec les services internes (coordinateur projet, technique) , la reception definitive des marches - Demander au client la mai-levee pour la recuperation de la caution definitive et la retenue de garantie - etablir , Analyser et Ameliorer les indicateurs de performance (Facturation, Penalites, Respect des delais, Recuperation des cautions et retenues de garantie, Recouvrement)",,,Bouskoura,"['Production', 'Facturation', 'Qualite', 'Livraison', 'Achats', 'Maintenance', 'CPS', 'Import']",Casablanca-Mohammedia,Management
http://www.tectra.ma,False,https://www.emploi.ma/offre-emploi-maroc/technicien-maintenance-chariots-elevateurs-casablanca-8668124,EmploiMa,Technicien Maintenance en Chariots elevateurs - Casablanca,Casablanca,,,[],4000,False,TECTRA,['Bac+2'],Automotive Industry,,francais,,False,courant,Interim,2,"Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise... lire la suite","Pour lun de ses clients sur casablanca, TECTRA recherche des Techniciens Maintenance en Chariots elevateurs. Mission Principale : Maintenance des chariots elevateurs / materiels de manutention Contrat : de chantier Salaire : selon le profil",,,Casablanca,"['Maintenance', 'Qualite', 'Manutention']",Casablanca-Mohammedia,"Production, maintenance, qualite"
,False,https://khdma.ma/offre-emploi-maroc/concours-de-recrutement-ingenieur-d-etat-des-douanes-de-1er-grade-133622,Khdma,Concours de recrutement : Ingenieur dEtat des Douanes de 1er grade,,,,[],0,False,emploi public,['Ingenieur'],Healthcare and Medical Services,,French,,False,,statutaire,0,Ministere de leconomie et des Finances,Recrutement dIngenieur dEtat des Douanes de 1er grade,2024-03-08,2024-12-26,,[],,Administrative
https://www.sorec.ma,False,https://khdma.ma/offre-emploi-maroc/journaliste-animateur-tv-h-f-133620,Khdma,Journaliste/Animateur TV (H/F),,,"Curiosity, open-mindedness, eloquence, charisma, reactivity, problem-solving orientation","['Communication', 'Interpersonal skills', 'Creativity', 'Persuasiveness']",0,False,Societe Royale dEncouragement du Cheval - SOREC,"['Bac+4', 'Bac+5 in journalism', 'communication or equivalent']",Information Technology (IT),"Bac+4/5 in journalism, communication or equivalent with 2 to 5 years of experience in a similar position ideally in sports animation. Mastering journalism perfectly and possessing excellent oral and written communication skills, along with editorial creativity.","French, Arabic",Knowledge of the horse racing industry and sector specifics,False,Fluent,,2,"SOREC is the Royal Society for the Encouragement of Horse Racing, dedicated to promoting and developing horse racing in Morocco.","Ensure the animation and live narration of horse racing events, participate in the show Pronos Courses, analyze meetings, and interact with the audience.",2024-12-18,2024-12-28,,"['Live commentary', 'Event analysis', 'Interviewing', 'Script development']",,Media and Journalist
http://www.inravictoire.ma:8282/Crecrutement/,False,https://khdma.ma/offre-emploi-maroc/technicien-3eme-en-sciences-du-sol-agriculture-biologie-chimie-133621,Khdma,TECHNICIEN 3EME EN SCIENCES DU SOL/AGRICULTURE/BIOLOGIE/CHIMIE,"Meknes, Maroc",,"Capable de travailler en equipe, bonne competence communicationnelle ecrite et orale en francais.","['Travail en equipe', 'Communication ecrite', 'Communication orale']",0,False,Institut National de la Recherche Agronomique-INRA,"['Diplome de technicien specialise', 'Diplome reconnu equivalent']",Agriculture and Agribusiness,"Candidats de nationalite marocaine, ages de 18 ans au moins et 40 ans au plus, titulaires dun diplome requis et ayant des connaissances sur la fertilisation des cultures.",Francais,Maitrise des bonnes pratiques de laboratoire serait un atout.,False,Fluent,CDI,0,LInstitut National de la Recherche Agronomique est un organisme de recherche au Maroc.,"Organiser un concours pour le recrutement dun Technicien 3eme grade-Echelle 9 pour les sciences du sol, agriculture, biologie, chimie.",2024-12-17,2024-12-31,Meknes,"['Connaissances en fertilisation des cultures', 'Preparation dechantillons', 'Techniques danalyses en laboratoire']",Meknes,Technicien en sciences agricoles
,False,https://khdma.ma/offre-emploi-maroc/charge-d-affaires-h-f-133619,Khdma,CHARGE DAFFAIRES (H/F),,,"Organisation, communication, rigueur","['communication', 'organisation', 'rigueur']",0,False,IFCAR SOLUTIONS,"['Bac+5 en Finance', 'Gestion', 'Management de Projet']",Banking and Financial Services,"Bac+5 en Finance, Gestion ou Management de Projet avec 1 a 3 ans dexperience dans un poste similaire.",Francais,Maitrise des outils de gestion de projet,False,Fluent,,1,,Gerer et suivre des projets financiers et organisationnels. Assurer le respect des budgets et des delais. Realiser des analyses financieres et produire des rapports. Maintenir une communication efficace avec les clients et partenaires. Animer les equipes projet et resoudre les problemiques eventuelles.,2024-03-07,,,[],,
http://www.inravictoire.ma:8282/Crecrutement/,False,https://khdma.ma/offre-emploi-maroc/administrateur-2eme-en-sciences-et-techniques-biotechnologie-133618,Khdma,ADMINISTRATEUR 2EME EN SCIENCES ET TECHNIQUES/BIOTECHNOLOGIE,,,"Capable de travailler en equipe, bonne competence communicationnelle","['Travail en equipe', 'Communication orale', 'Communication ecrite']",0,False,LInstitut National de la Recherche Agronomique-INRA,"['Master', 'Diplome reconnu equivalent']",Agriculture and Agribusiness,"Candidats de nationalite marocaine, age entre 18 et 45 ans, experience minimum de deux ans dans un laboratoire accredit ISO 17025.",Francais,Connaissance des methodes de validation analytique,False,Fluent,,2,Institut National de la Recherche Agronomique,Recrutement dadministrateurs 2eme grade pour SCIENCES ET TECHNIQUES/BIOTECHNOLOGIE. Les candidats doivent avoir une experience dans un laboratoire accredit ISO 17025.,2024-12-17,2024-12-31,Meknes,"['Analyse des residus de pesticides', 'Expertise en analyse LC-MS/MS', 'Maitrise des processus daccreditation ISO 17025 v 2018', 'Connaissance des normes ISO 17025 v 2017/2018']",Meknes,Administrateur
https://maxx-evenements.ma,False,https://khdma.ma/offre-emploi-maroc/commercial-e-en-publicites-evenements-133616,Khdma,Commercial(e) en publicite / Evenements,,,"Dynamique, rigoureuse, passionnee par le secteur","['Aisance relationnelle', 'Networking', 'Performance', 'Motivation pour levolution']",0,False,MAXX EVENEMENTS MAROC,['Bac + 2'],Marketing and Advertising,"Vendeur commercial dexperience en communication ou evenementiel, avec un reseau etabli","Arabe, Francais, Anglais est un plus",,False,Maitrise,CDI,3,MAXX EVENEMENTS organise des evenements B to B et produit des animations commerciales,Le poste consiste a prospecter activement les entreprises pour lachat despaces publicitaires et de partenariats.,2024-11-06,,Marrakech,"['Prospection commerciale', 'Vente B to B', 'Management des relations commerciales']",Marrakech,Commercial
,False,https://khdma.ma/offre-emploi-maroc/concours-de-recrutement-inspecteur-des-douanes-de-3eme-grade-133617,Khdma,Concours de recrutement : Inspecteur des Douanes de 3eme grade,,,,[],0,False,emploi public,[],Banking and Financial Services,,"French, Arabic",,False,Intermediate,,0,Administration organisatrice : Ministere de leconomie et des Finances,Type de recrutement : Recrutement statutaire Nombre de postes : 44 Date de publication : 10 decembre 2024 Delai de depot des candidatures : 26 decembre 2024 Date du concours : 26 janvier 2025 Informations supplementaires : Pour plus dinformations : Email : concours@finances.gov.ma,2024-03-08,2024-12-26,,[],,Public Sector
,False,https://khdma.ma/offre-emploi-maroc/commercial-e-en-travaux-murs-et-sols-133614,Khdma,Commercial en travaux murs et sols,,,"Dynamique, fin negociateur","['Prospection', 'Developpement de portefeuille clients']",0,False,SC BATIMENT,[],Construction and Civil Engineering,"Commercial(e) avec experiences aupres des architectes, promoteurs, constructeurs",Francais,,False,Fluent,CDI,0,Entreprise de batiment en fort developpement,Recrutement dun(e) commercial(e) pour developper lactivite dans le secteur du batiment.,2024-12-14,,Marrakech,[],,Commercial
https://maxx-evenements.ma,False,https://khdma.ma/offre-emploi-maroc/agents-de-securite-nuit-ou-jour-133615,Khdma,Agents de securite nuit ou jour,Marrakech,,"Bonne presentation, Rigueur, Maitrise de soi, Autorite naturelle","['Rigueur', 'Maitrise de soi', 'Bonne presentation', 'Autorite naturelle']",0,False,MAXX EVENEMENTS MAROC,[],Software Engineering,Experience exigee dans un poste similaire.,Francais,,False,Fluent,CDI,1,"Entreprise Maxx Evenements Maroc, organisateur devenements et production de spectacles.",Recrutement dagents de securite pour gerer et assurer la surveillance de diverses surfaces et evenements.,2023-10-23,,Marrakech,[],Marrakech,Securite
,False,https://khdma.ma/offre-emploi-maroc/une-assistante-une-cadre-commerciale-experimentee-133613,Khdma,Une assistante / une cadre commerciale experimentee,"Ain Sbaa, Casablanca",,"Polyvalente, dynamique, capable de travailler sous pression","['Communication', 'Adaptabilite', 'Gestion du temps']",0,False,AL MAGHRIB PERFORMANCES,['Bac+3'],Information Technology (IT),"Assistante commerciale ou cadre commerciale experimentee, maitrisant les outils de communication digitale","Francais, Anglais",Connaissance des outils de marketing digital est un plus,False,Fluent,CDI,4,"Jeune societe, dynamique, operant dans limportation et distribution de produits informatiques.","Poste dassistante commerciale, aide sur gestion et developpement commercial.",2022-09-08,2022-12-01,Casablanca,"['Administration des ventes', 'Prospection', 'Utilisation des outils informatiques']",Casablanca,Commercial
,False,https://khdma.ma/offre-emploi-maroc/des-commerciaux-en-assurances-133612,Khdma,Des commerciaux en assurances,,,"Motives, Passionnes, Orientes client","['Communication', 'Negociation', 'Relation client']",0,False,JLC ASSURANCES,['Bac+2'],Call Center and Customer Service,Nous recherchons des commerciaux en assurances passionnes et motives,Francais,Maitrise des techniques de la relation client,False,Fluent,,2,"JLC Assurances est un courtier expert en solutions dassurance, specialise dans la fourniture de conseils personnalises.",Recherchons des commerciaux en assurances pour conseiller nos clients et developper un portefeuille de clients fideles.,2024-12-13,2024-12-19,Casablanca,[],,Commercial
,False,https://khdma.ma/offre-emploi-maroc/auditeur-financier-et-controleur-de-gestion-133600,Khdma,Auditeur financier et controleur de gestion,,,"Rigueur, precision et attention aux details. Sens de lethique et de la confidentialite.","['Excellente capacite danalyse et de synthese', 'Bonnes competences en communication ecrite et orale', 'Capacite a travailler de maniere autonome et en equipe']",0,False,PROMECS GROUPE,['BAC+5 en audit finance'],Banking and Financial Services,"Professionnel avec solides connaissances en comptabilite, audit et controle de gestion, maitrise des normes IFRS et des principes comptables, capacite danalyse financiere et modeleurs.","French, Arabic",Utilisation des logiciels de comptabilite et des outils de gestion financiere.,False,Fluent,,3,"LA HOLDING GROUPE LOUTFI est leader dans la distribution de produits frais, surgeles et alimentaires halal a lechelle nationale.","Realiser des audits financiers et comptables afin devaluer la conformite, lefficacite et lefficience des operations financieres de lentreprise. Assurer le controle de gestion pour optimiser les performances financieres.",2023-12-17,,Casablanca,"['Solides connaissances en comptabilite', 'Audit financier et comptable', 'Analyse financiere', 'Modelisation']",Casablanca-Settat,Auditeur
,False,https://khdma.ma/offre-emploi-maroc/technicien-plomberie-et-electricite-polyvalent-marrakech-133602,Khdma,Technicien plomberie et electricite polyvalent marrakech,"Menabiliat Sud, Marrakech",,,[],0,False,Menabiliat Sud,[],Construction and Civil Engineering,,,,False,,,0,Entreprise LES PROFESSIONNELS DE SOLUTIONS POUR LHYGIENE. MARRAKECH,Assurer la maintenance preventive et corrective des installations. Collaborer avec les equipes internes pour garantir la satisfaction des clients. Realiser des interventions de depannage et dinstallation.,2024-10-29,2024-12-13,Marrakech,[],,Technician
,False,https://khdma.ma/offre-emploi-maroc/responsable-ressources-humaines-133599,Khdma,Responsable ressources humaines,,,"Diplomatie, empathie, ouvert desprit, curiosite intellectuelle, reactivite, force de proposition","['Capacite a travailler avec des acteurs divers', 'Autonomie', 'Capacite a definir ses priorites', 'Capacite dorganisation', 'Capacite a travailler en equipe']",0,False,MALL DISTRIBUTION,"['Bac +', 'Master', 'MBA']",Business Process Outsourcing (BPO),"Formation superieure specialisee en droit social / droit du travail et/ou RH. Experience confirmee de RH generaliste (RRH, responsable de service). Experience de la gestion de salaries delocalises, repartis sur plusieurs etablissements.",Francais,La connaissance de lenvironnement SAGE PAIE serait un plus.,False,Intermediate,CDI,2,"Leader dans la vente et la distribution du carrelage, sanitaire, robinetterie et accessoires.","Le Responsable des Ressources Humaines gere toutes les problematiques RH de son perimetre, assiste et conseille les managers, gere le processus de recrutement et dintegration, et accompagne les evolutions dorganisation.",2023-07-20,2024-12-13,Casablanca,[],Casablanca-Route de Mediouna,Ressources humaines
,False,https://khdma.ma/offre-emploi-maroc/comptable-fournisseur-h-f-banque-133598,Khdma,Comptable fournisseur (h/f)- banque,,,"Bonne presentation, bon esprit danalyse et de synthese","['Analyse', 'Synthese']",0,False,Confidentiel,"['Bac+5 en Gestion Financiere et Comptable', 'Domaine similaire']",Banking and Financial Services,Profil avec une premiere experience (stages inclus) dans un poste similaire.,Francais,Maitrise des outils de gestion comptable et des logiciels de facturation. Connaissance des normes comptables et des reglementations fiscales.,False,Fluent,,0,"Cabinet de conseil en Ressources Humaines et recrutement, reconnu pour ses expertises appliquees au recrutement et loptimisation de la fonction RH.",Nous recherchons un Comptable Fournisseur (H/F) pour le compte dune banque basee a Casablanca. Missions principales : Controle des conditions de formes et de fonds pour lacceptation des factures a regler. Consultation sur loutil des reglements des factures et le statut des factures.,2024-11-16,,Casablanca,"['Gestion Financiere', 'Comptabilite']",Casablanca,Comptable
,False,https://khdma.ma/offre-emploi-maroc/charge-e-des-operations-internationales-banque-133597,Khdma,Charge(e) des operations internationales - banque,,,"Bonnes competences en communication, organization, gestion des documents.","['Communication', 'Organizational skills', 'Attention to detail']",0,False,Confidentiel,"['Bac+3 en Finance', 'Bac+3 en Gestion', 'Domaine similaire']",Banking and Financial Services,"Un(e) charge(e) des operations internationales pour une banque de renom, avec des competences en gestion des operations internationales et une bonne communication.","Francais, Anglais",Connaissance des procedures pour la gestion des documents lis aux credits documentaires.,False,Bonnes competences en Francais et Anglais,,1,"Cabinet de conseil en Ressources Humaines et recrutement, reconnu pour son expertise en recrutement et optimisation de la fonction RH.","Assurer la reception, le controle et la prise en charge des operations du commerce international. Traiter les remises documentaires import.",2024-12-13,2024-12-19,Casablanca,"['Gestion des operations internationales', 'Remise documentaire', 'Virements internationaux']",Casablanca,Finance and Banking
,True,https://khdma.ma/offre-emploi-maroc/developpeur-frontend-vue-js-cdi-freelance-hybride-133596,Khdma,Developpeur Frontend Vue.js (CDI / Freelance) - Hybride,,,"Creativity, teamwork, adaptability","['Communication', 'Problem-solving', 'Collaboration']",0,False,novancy,['Bachelors degree in Computer Science or related field'],Information Technology (IT),"The ideal candidate should possess strong frontend development skills, particularly with Vue.js, and have a solid understanding of UI/UX design principles.","French, English",Experience with other modern frameworks like Angular or React is a plus.,False,Fluent,CDI,3,Novancy is a leading tech company specializing in software development and digital solutions.,"Develop intuitive and responsive user interfaces with Vue.js, adapt screens for messaging and reporting, and integrate real-time notifications.",2024-12-13,,hybride,"['Vue.js', 'HTML', 'CSS', 'JavaScript']",,Software Development
,False,https://khdma.ma/offre-emploi-maroc/teleconseiller-mutuelle-prevoyance-133593,Khdma,Teleconseiller mutuelle prevoyance,,,Forte orientation client et capacite a etablir des relations de confiance,"['Aptitudes commerciales', 'Excellentes competences en communication']",8500,False,FOXASSUR SUCCURSALE,['Experience dans la vente dassurances'],Call Center and Customer Service,Experience obligatoire de plus dun an dans la vente dassurance Mutuelle B2C,"Francais, Arabe",,True,Fluent,,1,Succursale Marocaine dune entreprise francaise specialisee dans le courtage en assurances,Teleconseiller pour vente de mutuelles sante,2022-03-30,,Casablanca,[],,Customer Service
,True,https://khdma.ma/offre-emploi-maroc/expert-devops-cdi-freelance-hybride-133594,Khdma,Expert DevOps (CDI / Freelance) - Hybride,,,,[],0,False,novancy,[],Information Technology (IT),,,,False,,CDI,0,,"Role et Responsabilites : Mise en place et configuration de lhebergement. Gestion de linfrastructure technique pour assurer la scalabilite et la robustesse. Deploiement et monitoring post-lancement. Expertise Demandee : Expertise dans le deploiement des serveurs, y compris la gestion de Kubernetes et de PostgreSQL pour des solutions evolutives. Connaissance avancee des pratiques DevOps : gestion des environnements de deploiement, automatisation des taches, configuration des pipelines CI/CD. Maitrise des outils de monitoring et de gestion des performances (ex : Grafana, Prometheus). Technologies : Kubernetes Docker PostgreSQL CI/CD (GitLab CI, Jenkins) Terraform Prometheus Grafana",2024-12-13,,,[],,
https://maxx-evenements.ma,False,https://khdma.ma/offre-emploi-maroc/organisateur-d-evenements-chargee-de-projets-event-133592,Khdma,Organisateur devenements / chargee de projets event,,,"Rigoureuse, autonome, passionnee par levenementiel","['Autonomie', 'Gestion de projet', 'Communication']",0,False,MAXX EVENEMENTS MAROC,"['Bac +2', 'Bac +3']",Tourism and Hospitality,Organisateur devenements avec experience dans la gestion de projets et la negotiation avec les partenaires,Francais,Connaissance des lieux danimations sur Marrakech,False,Fluent,CDI,2,"Producteur et organisateur devenements, animations commerciales et artistiques","Organisateur devenements pour organiser des spectacles, animations, competitions sportives.",2024-12-13,2024-12-14,Marrakech,"['Gestion de budget', 'Organisation devenements', 'Negotiation']",Marrakech,Organisateur devenements
,True,https://khdma.ma/offre-emploi-maroc/developpeur-backend-ruby-on-rails-cdi-freelance-hybride-133591,Khdma,Developpeur Backend Ruby on Rails (CDI / Freelance) - Hybride,,,,[],0,False,novancy,[],Information Technology (IT),,"French, English",,False,Fluent,CDI,3,,"Role et responsabilites : Developpement et personnalisation sur Ruby on Rails. Integration de lAPI WhatsApp Business pour la messagerie bidirectionnelle. Developpement du module de synchronisation CRM sans enregistrement local des donnees. Implementation des mesures de securite (chiffrement, 2FA, mecanismes anti-intrusion). Expertise demandee : Experience entre 3 et 6 ans en tant que Developpeur Backend. Expertise en Ruby on Rails pour le developpement backend. Solides competences en integration dAPIs (en particulier lAPI WhatsApp Business). Maitrise des principes de securite : chiffrement des donnees, gestion des identites (authentification a deux facteurs), et protection contre les intrusions. Connaissance des bases de donnees relationnelles et de larchitecture des systemes distributes. Technologies : Ruby on Rails, PHP, ASP API WhatsApp Business (nice to have) chatwoot (nice to have) PostgreSQL JWT (JSON Web Tokens) OAuth2 RESTful APIs",2024-12-14,,,"['Ruby on Rails', 'PHP', 'PostgreSQL', 'JWT', 'OAuth2', 'RESTful APIs']",,Information Technology
,False,https://khdma.ma/offre-emploi-maroc/agent-commercial-technicien-en-vente-133589,Khdma,Agent Commercial / Technicien en Vente,,,,[],0,False,CONCOURS,"['Diplome delivre par un etablissement de lOffice de la Formation Professionnelle et de la Promotion du Travail', 'Diplome equivalent delivre par les etablissements publics']",Retail and Sales,"Candidat ayant un diplome de Technicien Specialise, avec une experience dau moins 3 ans dans le domaine commercial du transport ferroviaire.","Francais, Arabe",,False,,,3,Entreprise CONCOURS,Agent commercial / Technicien en vente,2022-12-07,2024-12-31,AUTRE VILLE,"['Techniques de vente', 'Formation qualifiante OFPPT dAgent commercial']",,Technicien specialise
http://www.inravictoire.ma:8282/Crecrutement/,False,https://khdma.ma/offre-emploi-maroc/technicien-3eme-en-agronomie-biologie-amelioration-des-plantes-133577,Khdma,Technicien 3eme en Agronomie/Biologie/Amelioration des Plantes,Rabat,,"Capable de travailler en equipe, bonne competence communicationnelle","['Travail en equipe', 'Communication orale et ecrite en francais', 'Autonomie']",0,False,LInstitut National de la Recherche Agronomique-INRA,"['Diplome de technicien specialise', 'Diplome reconnu equivalent en Agronomie, biologie, amelioration des plantes']",Agriculture and Agribusiness,"Candidats de nationalite marocaine, ages de 18 a 40 ans, titulaire de diplome pertinent, avec connaissances en amelioration genetique des cultures et suivi de production des semences.",Francais,Maitrise des bonnes pratiques de laboratoire,False,Bon niveau,CDI,0,Institut National de la Recherche Agronomique,Recrutement dun Technicien 3eme grade-Echelle 9 pour le suivi du programme de multiplication des semences.,2024-12-17,2024-12-31,Rabat,"['Connaissance en amelioration genetique des cultures', 'Installation et suivi des essais de multiplication des semences']",Rabat,Technicien
http://www.inravictoire.ma:8282/Crecrutement/,False,https://khdma.ma/offre-emploi-maroc/technicien-3eme-en-gestion-des-entreprises-finances-comptabilite-133576,Khdma,TECHNICIEN 3EME EN GESTION DES ENTREPRISES/FINANCE/COMPTABILITE,Rabat,,"Capable de travailler en equipe, bonne competence communicationnelle","['Travail en equipe', 'Communication ecrite', 'Communication orale']",0,False,LInstitut National de la Recherche Agronomique-INRA,"['Diplome de technicien specialise', 'Diplome equivalent dans la specialite de la Gestion des entreprises', 'Finances', 'Comptabilite']",Education and Teaching,"Titulaire dun diplome de technicien specialise ou equivalent, avec des connaissances en comptabilite, fiscalite, gestion de tresorerie, techniques de classement.",Francais,,False,Fluent,CDI,0,Institut National de la Recherche Agronomique,"Recrutement de Techniciens 3eme grade pour la gestion des entreprises, finances et comptabilite.",2024-12-17,2024-12-31,Rabat,[],Rabat,Technicien
,False,https://khdma.ma/offre-emploi-maroc/expert-devops-cdi-freelance-133574,Khdma,Expert DevOps (CDI / Freelance),,,,[],0,False,novancy,[],Information Technology (IT),,,,False,,CDI,0,,"Role et Responsabilites : Mise en place et configuration de lhebergement. Gestion de linfrastructure technique pour assurer la scalabilite et la robustesse. Deploiement et monitoring post-lancement. Expertise Demandee : Expertise dans le deploiement des serveurs, y compris la gestion de Kubernetes et de PostgreSQL pour des solutions evolutives. Connaissance avancee des pratiques DevOps : gestion des environnements de deploiement, automatisation des taches, configuration des pipelines CI/CD. Maitrise des outils de monitoring et de gestion des performances (ex : Grafana, Prometheus). Technologies : Kubernetes Docker PostgreSQL CI/CD (GitLab CI, Jenkins) Terraform Prometheus Grafana",2024-12-14,,,[],,
,False,https://khdma.ma/offre-emploi-maroc/developpeur-backend-ruby-on-rails-integration-de-l-api-whatsapp-business-cdi-freelance-133575,Khdma,Developpeur Backend Ruby on Rails - Integration de lAPI WhatsApp Business (CDI / Freelance),,,,[],0,False,novancy,[],Information Technology (IT),,"French, English",,False,Fluent,CDI / Freelance,0,,"Role et Responsabilites : Developpement et personnalisation sur Ruby on Rails. Integration de lAPI WhatsApp Business pour la messagerie bidirectionnelle. Developpement du module de synchronisation CRM sans enregistrement local des donnees. Implementation des mesures de securite (chiffrement, 2FA, mecanismes anti-intrusion). Expertise Demandee : Expertise en Ruby on Rails pour le developpement backend. Solides competences en integration dAPIs (en particulier lAPI WhatsApp Business). Maitrise des principes de securite : chiffrement des donnees, gestion des identites (authentification a deux facteurs), et protection contre les intrusions. Connaissance des bases de donnees relationnelles et de larchitecture des systemes distribues. Technologies : Ruby on Rails, PHP, ASP API WhatsApp Business PostgreSQL JWT (JSON Web Tokens) OAuth2 RESTful APIs",2024-12-14,,,"['Ruby on Rails', 'PHP', 'PostgreSQL', 'JWT (JSON Web Tokens)', 'OAuth2', 'RESTful APIs']",,Software Engineering
,False,https://khdma.ma/offre-emploi-maroc/developpeur-frontend-vue-js-cdi-freelance-133573,Khdma,Developpeur Frontend Vue.js (CDI / Freelance),,,,[],0,False,novancy,[],Information Technology (IT),"Role et Responsabilites : Developpement dune interface utilisateur intuitive et responsive avec Vue.js. Adaptation et personnalisation des ecrans (messagerie, reporting, gestion des utilisateurs). Integration des notifications en temps reel. Expertise Demandee : Expertise en developpement Frontend avec Vue.js et autres frameworks modernes. Solides competences en conception dinterfaces utilisateur (UI) et experience utilisateur (UX), avec un focus sur la simplicite et laccessibilite.","Francais, Anglais",,False,Fluent,CDI / Freelance,0,Novancy est une societe specialisee dans le developpement de solutions web et mobiles.,"Developpement dune interface utilisateur intuitive et responsive avec Vue.js, integration des notifications en temps reel, solide competences en conception UI et UX.",2024-12-14,,,"['Vue.js', 'HTML', 'CSS', 'JavaScript', 'WebSockets', 'Vuetify', 'Axios', 'API RESTful']",,Developpeur
lear.com,False,https://khdma.ma/offre-emploi-maroc/process-engineer-133572,Khdma,Process Engineer,,,"Ownership, independence of mind","['Analytical', 'Methodical', 'Organized', 'Very good writing and communication skills']",0,False,Lear,['Bac+5'],Automotive Industry,"A process engineer with experience in wiring activity and process assembly, capable of technical production support and optimization of manufacturing processes.","English, French",Proficiency in Microsoft Office,True,Fluent,,3,"Lear, a global automotive technology leader, specializes in Seating and E-Systems with a commitment to innovation and sustainability. It employs over 19,000 in Morocco and has been certified as a Top Employer.","Responsible for optimizing process flow in assembly, designing tooling, and managing production support.",2024-03-09,,Kenitra,[],,Engineering
,False,https://khdma.ma/offre-emploi-maroc/concours-de-recrutement-maitre-de-conferences-grade-a-echelle-11-133571,Khdma,Concours de recrutement : Maitre de conferenes grade A ~ Echelle 11,,,,[],0,False,emploi public,[],Education and Teaching,,French,,False,Fluent,,0,"Administration organisatrice : Ministere de lAmenagement du territoire national, de lUrbanisme, de lHabitat et de la Politique de la ville","Recrutement de Maitre de conferences grade A ~ Echelle 11, avec 2 postes disponibles.",2024-12-04,2024-12-20,,[],,Education & Teaching
